Date: 08-10 at 02:58:39, iter: 1, new3, Khoo: 1261.67, current_best: 1632.33 best obj: 1632.33(15) mean: 2746.97, max: 3543.98
Date: 08-10 at 03:00:04, iter: 2, new3, Khoo: 1261.67, current_best: 1533.79 best obj: 1533.79(15) mean: 2716.03, max: 3467.01
Date: 08-10 at 03:01:44, iter: 3, new3, Khoo: 1261.67, current_best: 1514.55 best obj: 1514.55(15) mean: 1645.86, max: 1801.26
Date: 08-10 at 03:03:14, iter: 4, new3, Khoo: 1261.67, current_best: 1471.30 best obj: 1471.30(14) mean: 1735.49, max: 1903.74
Date: 08-10 at 03:04:34, iter: 5, new3, Khoo: 1261.67, current_best: 1466.64 best obj: 1466.64(14) mean: 1766.95, max: 1934.22
Date: 08-10 at 03:06:06, iter: 6, new3, Khoo: 1261.67, current_best: 1463.97 best obj: 1463.97(14) mean: 1739.18, max: 1972.22
Date: 08-10 at 03:07:37, iter: 7, new3, Khoo: 1261.67, current_best: 1463.97 best obj: 1463.97(14) mean: 1615.29, max: 1881.41
Date: 08-10 at 03:09:03, iter: 8, new3, Khoo: 1261.67, current_best: 1463.97 best obj: 1463.97(14) mean: 1703.02, max: 1986.23
Date: 08-10 at 03:10:41, iter: 9, new3, Khoo: 1261.67, current_best: 1453.42 best obj: 1453.42(14) mean: 1574.88, max: 1665.65
Date: 08-10 at 03:12:14, iter: 10, new3, Khoo: 1261.67, current_best: 1439.95 best obj: 1439.95(14) mean: 1544.49, max: 1725.98
Date: 08-10 at 03:13:36, iter: 11, new3, Khoo: 1261.67, current_best: 1438.03 best obj: 1438.03(14) mean: 1584.11, max: 1763.74
Date: 08-10 at 03:15:08, iter: 12, new3, Khoo: 1261.67, current_best: 1438.03 best obj: 1438.03(14) mean: 1602.42, max: 1806.43
Date: 08-10 at 03:16:42, iter: 13, new3, Khoo: 1261.67, current_best: 1437.12 best obj: 1437.12(14) mean: 1516.25, max: 1652.43
Date: 08-10 at 03:18:08, iter: 14, new3, Khoo: 1261.67, current_best: 1436.90 best obj: 1436.90(14) mean: 1601.78, max: 1720.20
Date: 08-10 at 03:19:36, iter: 15, new3, Khoo: 1261.67, current_best: 1436.90 best obj: 1436.90(14) mean: 1583.24, max: 1736.28
Date: 08-10 at 03:21:05, iter: 16, new3, Khoo: 1261.67, current_best: 1436.90 best obj: 1436.90(14) mean: 1606.21, max: 1776.28
Date: 08-10 at 03:22:37, iter: 17, new3, Khoo: 1261.67, current_best: 1436.90 best obj: 1436.90(14) mean: 1602.33, max: 1771.68
Date: 08-10 at 03:24:11, iter: 19, new3, Khoo: 1261.67, current_best: 1436.90 best obj: 1436.90(14) mean: 1621.19, max: 1893.32
Date: 08-10 at 03:25:39, iter: 20, new3, Khoo: 1261.67, current_best: 1398.47 best obj: 1398.47(14) mean: 1527.45, max: 1800.60
Date: 08-10 at 03:27:07, iter: 21, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1465.22, max: 1564.45
Date: 08-10 at 03:28:32, iter: 22, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1533.35, max: 1600.55
Date: 08-10 at 03:29:55, iter: 23, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1532.72, max: 1646.79
Date: 08-10 at 03:31:21, iter: 24, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1504.02, max: 1742.86
Date: 08-10 at 03:32:52, iter: 26, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1657.40, max: 1956.07
Date: 08-10 at 03:34:18, iter: 27, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1501.96, max: 1843.32
Date: 08-10 at 03:35:41, iter: 28, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1494.73, max: 1587.58
Date: 08-10 at 03:37:00, iter: 29, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1500.96, max: 1599.77
Date: 08-10 at 03:38:28, iter: 31, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(13) mean: 1596.52, max: 1797.02
Date: 08-10 at 03:40:17, iter: 33, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1380.92(14) mean: 1604.97, max: 1829.41
Date: 08-10 at 03:41:43, iter: 34, new3, Khoo: 1261.67, current_best: 1380.92 best obj: 1384.58(13) mean: 1582.25, max: 1902.35
Date: 08-10 at 03:43:16, iter: 35, new3, Khoo: 1261.67, current_best: 1379.63 best obj: 1379.63(13) mean: 1448.61, max: 1622.12
Date: 08-10 at 03:44:43, iter: 36, new3, Khoo: 1261.67, current_best: 1370.25 best obj: 1370.25(13) mean: 1467.65, max: 1579.74
Date: 08-10 at 03:46:10, iter: 37, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1483.12, max: 1649.45
Date: 08-10 at 03:47:37, iter: 38, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1534.63, max: 1713.12
Date: 08-10 at 03:49:07, iter: 39, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1469.67, max: 1554.01
Date: 08-10 at 03:50:38, iter: 40, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1447.63, max: 1602.87
Date: 08-10 at 03:52:10, iter: 42, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1509.62, max: 1683.31
Date: 08-10 at 03:53:33, iter: 43, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1452.32, max: 1675.54
Date: 08-10 at 03:55:02, iter: 44, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1454.94, max: 1506.10
Date: 08-10 at 03:56:32, iter: 45, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1436.97, max: 1474.15
Date: 08-10 at 03:58:04, iter: 47, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(13) mean: 1538.25, max: 1672.33
Date: 08-10 at 03:59:48, iter: 49, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1369.07(14) mean: 1552.20, max: 1730.76
Date: 08-10 at 04:01:12, iter: 50, new3, Khoo: 1261.67, current_best: 1369.07 best obj: 1381.82(13) mean: 1443.81, max: 1597.87
Date: 08-10 at 04:02:38, iter: 51, new3, Khoo: 1261.67, current_best: 1367.81 best obj: 1367.81(13) mean: 1435.04, max: 1507.26
Date: 08-10 at 04:04:00, iter: 52, new3, Khoo: 1261.67, current_best: 1361.03 best obj: 1361.03(13) mean: 1485.40, max: 1575.15
Date: 08-10 at 04:05:34, iter: 53, new3, Khoo: 1261.67, current_best: 1360.58 best obj: 1360.58(13) mean: 1484.85, max: 1594.57
Date: 08-10 at 04:06:53, iter: 54, new3, Khoo: 1261.67, current_best: 1360.58 best obj: 1360.58(13) mean: 1514.45, max: 1615.92
Date: 08-10 at 04:08:26, iter: 55, new3, Khoo: 1261.67, current_best: 1360.58 best obj: 1360.58(13) mean: 1421.17, max: 1468.71
Date: 08-10 at 04:09:48, iter: 56, new3, Khoo: 1261.67, current_best: 1360.58 best obj: 1360.58(13) mean: 1419.86, max: 1472.27
Date: 08-10 at 04:11:23, iter: 58, new3, Khoo: 1261.67, current_best: 1360.58 best obj: 1360.58(13) mean: 1514.63, max: 1729.36
Date: 08-10 at 04:12:45, iter: 59, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1492.82, max: 1797.97
Date: 08-10 at 04:14:15, iter: 60, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1408.17, max: 1489.44
Date: 08-10 at 04:15:41, iter: 61, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1393.91, max: 1466.10
Date: 08-10 at 04:17:01, iter: 62, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1399.34, max: 1491.01
Date: 08-10 at 04:18:40, iter: 64, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1429.67, max: 1649.15
Date: 08-10 at 04:20:01, iter: 65, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1446.46, max: 1693.18
Date: 08-10 at 04:21:21, iter: 66, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1485.19, max: 1714.91
Date: 08-10 at 04:22:51, iter: 67, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1431.22, max: 1542.55
Date: 08-10 at 04:24:16, iter: 69, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1524.28, max: 1734.29
Date: 08-10 at 04:25:55, iter: 71, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(13) mean: 1535.76, max: 1777.34
Date: 08-10 at 04:27:20, iter: 72, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1326.52(12) mean: 1488.47, max: 1784.21
Date: 08-10 at 04:28:44, iter: 73, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1490.55, max: 1852.42
Date: 08-10 at 04:30:16, iter: 75, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1447.68, max: 1710.06
Date: 08-10 at 04:31:41, iter: 76, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1399.13, max: 1590.99
Date: 08-10 at 04:32:58, iter: 77, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1403.67, max: 1520.67
Date: 08-10 at 04:34:23, iter: 78, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1376.87, max: 1492.25
Date: 08-10 at 04:35:59, iter: 80, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1382.98, max: 1565.65
Date: 08-10 at 04:37:24, iter: 81, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1374.93, max: 1575.02
Date: 08-10 at 04:39:02, iter: 83, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(13) mean: 1370.46, max: 1612.45
Date: 08-10 at 04:40:23, iter: 84, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1366.35, max: 1430.31
Date: 08-10 at 04:41:49, iter: 86, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1404.82, max: 1587.62
Date: 08-10 at 04:43:17, iter: 87, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1387.69, max: 1574.01
Date: 08-10 at 04:44:42, iter: 88, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1368.81, max: 1504.57
Date: 08-10 at 04:46:04, iter: 89, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1356.34, max: 1435.80
Date: 08-10 at 04:47:35, iter: 91, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1395.17, max: 1582.72
Date: 08-10 at 04:48:57, iter: 92, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1381.43, max: 1553.80
Date: 08-10 at 04:50:17, iter: 93, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1376.46, max: 1548.14
Date: 08-10 at 04:51:56, iter: 95, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(13) mean: 1357.25, max: 1564.64
Date: 08-10 at 04:53:36, iter: 97, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1383.94, max: 1573.74
Date: 08-10 at 04:55:03, iter: 99, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1959.15, max: 2917.70
Date: 08-10 at 04:56:30, iter: 100, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1490.47, max: 1759.56
Date: 08-10 at 04:57:56, iter: 101, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1454.97, max: 1754.10
Date: 08-10 at 04:59:23, iter: 103, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1533.66, max: 2170.31
Date: 08-10 at 05:00:45, iter: 104, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1541.22, max: 2229.24
Date: 08-10 at 05:02:14, iter: 105, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1510.21, max: 1905.01
Date: 08-10 at 05:03:38, iter: 106, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1324.94(12) mean: 1435.66, max: 1757.41
Date: 08-10 at 05:05:30, iter: 109, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1407.44(13) mean: 1601.89, max: 1994.16
Date: 08-10 at 05:06:55, iter: 110, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1390.82(13) mean: 1586.40, max: 2039.38
Date: 08-10 at 05:08:25, iter: 111, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1510.72, max: 1970.14
Date: 08-10 at 05:09:54, iter: 112, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1483.97, max: 1829.28
Date: 08-10 at 05:11:33, iter: 114, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1516.65, max: 2037.53
Date: 08-10 at 05:12:55, iter: 115, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1473.30, max: 2015.46
Date: 08-10 at 05:14:16, iter: 116, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1550.81, max: 2026.84
Date: 08-10 at 05:15:49, iter: 117, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1462.75, max: 1619.07
Date: 08-10 at 05:17:21, iter: 119, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(13) mean: 1555.68, max: 1928.80
Date: 08-10 at 05:19:00, iter: 121, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1362.68(14) mean: 1608.65, max: 1934.80
Date: 08-10 at 05:20:28, iter: 122, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1381.30(13) mean: 1497.16, max: 1676.20
Date: 08-10 at 05:21:58, iter: 123, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1375.12(13) mean: 1465.42, max: 1626.54
Date: 08-10 at 05:23:32, iter: 125, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1374.99(13) mean: 1557.58, max: 1982.43
Date: 08-10 at 05:24:51, iter: 126, new3, Khoo: 1261.67, current_best: 1324.94 best obj: 1374.99(13) mean: 1593.36, max: 1858.49
